Дата: 2022-12-31T11:30:00+03:00
Доллар США курс: 70.3375
Дата: 2022-12-30T11:30:00+03:00
Доллар США курс: 71.9778
Дата: 2022-12-29T11:30:00+03:00
Доллар США курс: 71.3261
Дата: 2022-12-28T11:30:00+03:00
Доллар США курс: 69.9346
Дата: 2022-12-27T11:30:00+03:00
Доллар США курс: 68.4487
Дата: 2022-12-24T11:30:00+03:00
Доллар США курс: 68.676
Дата: 2022-12-23T11:30:00+03:00
Доллар США курс: 72.1306
Дата: 2022-12-22T11:30:00+03:00
Доллар США курс: 70.5256
Дата: 2022-12-21T11:30:00+03:00
Доллар США курс: 69.0037
Дата: 2022-12-20T11:30:00+03:00
Доллар США курс: 66.3474
Дата: 2022-12-17T11:30:00+03:00
Доллар США курс: 64.6078
Дата: 2022-12-16T11:30:00+03:00
Доллар США курс: 64.3015
Дата: 2022-12-15T11:30:00+03:00
Доллар США курс: 63.359
Дата: 2022-12-14T11:30:00+03:00
Доллар США курс: 63.212
Дата: 2022-12-13T11:30:00+03:00
Доллар США курс: 62.7674
Дата: 2022-12-10T11:30:00+03:00
Доллар США курс: 62.3813
Дата: 2022-12-09T11:30:00+03:00
Доллар США курс: 62.5722
Дата: 2022-12-08T11:30:00+03:00
Доллар США курс: 62.9372
Дата: 2022-12-07T11:30:00+03:00
Доллар США курс: 62.9103
Дата: 2022-12-06T11:30:00+03:00
Доллар США курс: 62.1849
Дата: 2022-12-03T11:30:00+03:00
Доллар США курс: 61.7749
Дата: 2022-12-02T11:30:00+03:00
Доллар США курс: 61.1479
Дата: 2022-12-01T11:30:00+03:00
Доллар США курс: 60.8803
Дата: 2022-11-30T11:30:00+03:00
Доллар США курс: 61.0742
Дата: 2022-11-29T11:30:00+03:00
Доллар США курс: 60.752
